image_id,image_array
ISIC_0031138,"[[[0.62745098 0.52941176 0.56470588]
  [0.63137255 0.53333333 0.55294118]
  [0.62352941 0.5254902  0.54117647]
  ...
  [0.51372549 0.39607843 0.41960784]
  [0.52941176 0.40784314 0.43137255]
  [0.52941176 0.40784314 0.43137255]]

 [[0.62352941 0.53333333 0.54509804]
  [0.61960784 0.52941176 0.5372549 ]
  [0.61568627 0.52941176 0.54117647]
  ...
  [0.5254902  0.40392157 0.42745098]
  [0.52941176 0.40784314 0.43137255]
  [0.52156863 0.4        0.42352941]]

 [[0.62352941 0.52941176 0.54117647]
  [0.60784314 0.51372549 0.5254902 ]
  [0.60784314 0.51372549 0.5254902 ]
  ...
  [0.52941176 0.40784314 0.43137255]
  [0.52941176 0.40784314 0.43137255]
  [0.52156863 0.4        0.42352941]]

 ...

 [[0.56470588 0.44313725 0.46666667]
  [0.58039216 0.45098039 0.4745098 ]
  [0.57647059 0.44313725 0.46666667]
  ...
  [0.50588235 0.38823529 0.40784314]
  [0.49803922 0.38431373 0.4       ]
  [0.49411765 0.38039216 0.39607843]]

 [[0.56078431 0.43921569 0.45882353]
  [0.58431373 0.45882353 0.48235294]
  [0.57647059 0.45098039 0.4745098 ]
  ...
  [0.50588235 0.39607843 0.41176471]
  [0.50588235 0.39215686 0.40392157]
  [0.50980392 0.39607843 0.41176471]]

 [[0.56078431 0.43921569 0.45882353]
  [0.56862745 0.44313725 0.46666667]
  [0.57254902 0.44313725 0.46666667]
  ...
  [0.50196078 0.38823529 0.40392157]
  [0.50980392 0.39607843 0.40784314]
  [0.51372549 0.4        0.41568627]]]"
ISIC_0025389,"[[[0.38039216 0.21960784 0.21176471]
  [0.38823529 0.23529412 0.22745098]
  [0.39215686 0.23921569 0.23137255]
  ...
  [0.5372549  0.41960784 0.42352941]
  [0.5372549  0.41568627 0.42745098]
  [0.5254902  0.40784314 0.41568627]]

 [[0.38431373 0.21960784 0.21176471]
  [0.38823529 0.23529412 0.22352941]
  [0.4        0.23921569 0.22352941]
  ...
  [0.54117647 0.42352941 0.43137255]
  [0.5372549  0.41960784 0.42745098]
  [0.53333333 0.41568627 0.42352941]]

 [[0.37254902 0.21568627 0.2       ]
  [0.38431373 0.23137255 0.21960784]
  [0.39607843 0.23921569 0.22352941]
  ...
  [0.53333333 0.41960784 0.42352941]
  [0.54509804 0.43137255 0.43137255]
  [0.52941176 0.41568627 0.41960784]]

 ...

 [[0.46666667 0.33333333 0.31764706]
  [0.46666667 0.3372549  0.31764706]
  [0.47843137 0.35294118 0.3372549 ]
  ...
  [0.48235294 0.34509804 0.36078431]
  [0.46666667 0.3254902  0.34117647]
  [0.45490196 0.31372549 0.33333333]]

 [[0.45490196 0.32156863 0.29803922]
  [0.4627451  0.32941176 0.31372549]
  [0.4745098  0.34509804 0.3372549 ]
  ...
  [0.45490196 0.31764706 0.32941176]
  [0.45882353 0.32156863 0.33333333]
  [0.45882353 0.32156863 0.33333333]]

 [[0.45490196 0.31764706 0.29411765]
  [0.46666667 0.33333333 0.32156863]
  [0.47843137 0.34901961 0.34901961]
  ...
  [0.44313725 0.29019608 0.30588235]
  [0.43921569 0.29019608 0.30196078]
  [0.45490196 0.31372549 0.32156863]]]"
ISIC_0028710,"[[[0.59607843 0.50588235 0.55686275]
  [0.6        0.50588235 0.55686275]
  [0.60392157 0.50588235 0.55294118]
  ...
  [0.48627451 0.37254902 0.38823529]
  [0.48627451 0.37254902 0.38823529]
  [0.48627451 0.37254902 0.38823529]]

 [[0.60784314 0.50588235 0.56078431]
  [0.60784314 0.50588235 0.56078431]
  [0.6        0.50196078 0.54901961]
  ...
  [0.49411765 0.38039216 0.39607843]
  [0.49411765 0.38039216 0.39607843]
  [0.49019608 0.37647059 0.39607843]]

 [[0.60392157 0.49019608 0.5372549 ]
  [0.59607843 0.49411765 0.54509804]
  [0.6        0.50196078 0.55294118]
  ...
  [0.49019608 0.37647059 0.38823529]
  [0.49803922 0.38431373 0.39607843]
  [0.49019608 0.37647059 0.38823529]]

 ...

 [[0.54509804 0.41568627 0.41176471]
  [0.53333333 0.38431373 0.40392157]
  [0.53333333 0.4        0.42352941]
  ...
  [0.42352941 0.30196078 0.30196078]
  [0.42745098 0.31372549 0.31372549]
  [0.43137255 0.31372549 0.31372549]]

 [[0.54901961 0.41960784 0.41960784]
  [0.5372549  0.39215686 0.40784314]
  [0.54509804 0.40784314 0.43529412]
  ...
  [0.40784314 0.28627451 0.29019608]
  [0.41960784 0.30196078 0.30196078]
  [0.41960784 0.30196078 0.30196078]]

 [[0.54117647 0.40784314 0.40392157]
  [0.53333333 0.38431373 0.40392157]
  [0.55294118 0.41568627 0.44313725]
  ...
  [0.40784314 0.28627451 0.28627451]
  [0.41568627 0.29803922 0.29803922]
  [0.41176471 0.29411765 0.29411765]]]"
ISIC_0031903,"[[[0.50588235 0.31372549 0.29411765]
  [0.50588235 0.30196078 0.29019608]
  [0.47843137 0.30196078 0.31764706]
  ...
  [0.52941176 0.41960784 0.41176471]
  [0.5254902  0.43529412 0.43137255]
  [0.5254902  0.43137255 0.42352941]]

 [[0.47843137 0.30588235 0.3254902 ]
  [0.48235294 0.31372549 0.32156863]
  [0.49019608 0.34509804 0.34901961]
  ...
  [0.5254902  0.41960784 0.41176471]
  [0.52156863 0.42745098 0.42352941]
  [0.5254902  0.43137255 0.42352941]]

 [[0.50980392 0.36078431 0.37647059]
  [0.50980392 0.3372549  0.33333333]
  [0.49803922 0.32156863 0.30196078]
  ...
  [0.53333333 0.42745098 0.41568627]
  [0.52941176 0.43529412 0.43137255]
  [0.5254902  0.43137255 0.42745098]]

 ...

 [[0.56862745 0.45490196 0.45098039]
  [0.58431373 0.4745098  0.4627451 ]
  [0.58039216 0.47058824 0.44705882]
  ...
  [0.42745098 0.29019608 0.29019608]
  [0.40784314 0.27058824 0.25098039]
  [0.38039216 0.23921569 0.20784314]]

 [[0.56862745 0.45490196 0.44313725]
  [0.57647059 0.45490196 0.44705882]
  [0.57647059 0.45882353 0.44313725]
  ...
  [0.42745098 0.28627451 0.28627451]
  [0.41176471 0.26666667 0.25098039]
  [0.39607843 0.25098039 0.21960784]]

 [[0.57647059 0.4627451  0.44705882]
  [0.57647059 0.45490196 0.43921569]
  [0.57254902 0.45098039 0.43529412]
  ...
  [0.42352941 0.28235294 0.28235294]
  [0.40784314 0.25882353 0.24313725]
  [0.38823529 0.24313725 0.21176471]]]"
ISIC_0029384,"[[[0.60784314 0.49803922 0.59215686]
  [0.61176471 0.50196078 0.59215686]
  [0.60784314 0.50196078 0.59215686]
  ...
  [0.3372549  0.23921569 0.32156863]
  [0.3254902  0.23529412 0.31372549]
  [0.32156863 0.23137255 0.30196078]]

 [[0.60784314 0.49803922 0.59607843]
  [0.61568627 0.50196078 0.6       ]
  [0.60784314 0.49803922 0.60784314]
  ...
  [0.34117647 0.24313725 0.3254902 ]
  [0.32941176 0.24313725 0.32156863]
  [0.3254902  0.23529412 0.31372549]]

 [[0.61960784 0.50980392 0.60392157]
  [0.61568627 0.50196078 0.60392157]
  [0.60784314 0.49803922 0.61568627]
  ...
  [0.35686275 0.24705882 0.33333333]
  [0.34117647 0.24705882 0.3254902 ]
  [0.32941176 0.23921569 0.31764706]]

 ...

 [[0.60392157 0.48627451 0.58039216]
  [0.61176471 0.49411765 0.58823529]
  [0.61568627 0.50588235 0.59607843]
  ...
  [0.2745098  0.16470588 0.21960784]
  [0.2627451  0.15294118 0.20392157]
  [0.25098039 0.1372549  0.18823529]]

 [[0.6        0.48235294 0.57647059]
  [0.60784314 0.49019608 0.58431373]
  [0.61176471 0.50196078 0.59215686]
  ...
  [0.27058824 0.16078431 0.21960784]
  [0.25882353 0.14901961 0.2       ]
  [0.24705882 0.1372549  0.18431373]]

 [[0.6        0.48235294 0.57647059]
  [0.60392157 0.48627451 0.58039216]
  [0.61176471 0.49411765 0.58823529]
  ...
  [0.26666667 0.15686275 0.21568627]
  [0.25490196 0.14509804 0.19607843]
  [0.24313725 0.1372549  0.18039216]]]"
ISIC_0031630,"[[[0.4745098  0.4        0.40784314]
  [0.47058824 0.39607843 0.40392157]
  [0.48627451 0.41176471 0.41960784]
  ...
  [0.40784314 0.30980392 0.31764706]
  [0.4        0.30980392 0.32156863]
  [0.38823529 0.30980392 0.31764706]]

 [[0.4745098  0.4        0.40784314]
  [0.47843137 0.40392157 0.41176471]
  [0.49019608 0.41568627 0.42745098]
  ...
  [0.41568627 0.31372549 0.32941176]
  [0.40392157 0.31372549 0.3254902 ]
  [0.39215686 0.30980392 0.32156863]]

 [[0.48235294 0.40784314 0.41568627]
  [0.48627451 0.41176471 0.41568627]
  [0.48627451 0.41176471 0.42352941]
  ...
  [0.41568627 0.3254902  0.3372549 ]
  [0.41176471 0.3254902  0.3372549 ]
  [0.39607843 0.32156863 0.32941176]]

 ...

 [[0.48627451 0.40784314 0.41568627]
  [0.48627451 0.4        0.40784314]
  [0.49019608 0.40784314 0.41568627]
  ...
  [0.41176471 0.30980392 0.32156863]
  [0.41176471 0.33333333 0.3372549 ]
  [0.4        0.31764706 0.3254902 ]]

 [[0.4745098  0.38431373 0.38823529]
  [0.49019608 0.38823529 0.4       ]
  [0.48627451 0.39607843 0.40392157]
  ...
  [0.40784314 0.32156863 0.32941176]
  [0.39215686 0.31764706 0.32156863]
  [0.39607843 0.32156863 0.3254902 ]]

 [[0.47843137 0.38431373 0.38823529]
  [0.48235294 0.38431373 0.39607843]
  [0.49019608 0.39607843 0.40784314]
  ...
  [0.41176471 0.33333333 0.34117647]
  [0.40392157 0.3254902  0.33333333]
  [0.38823529 0.31372549 0.31764706]]]"
ISIC_0027893,"[[[0.62352941 0.5372549  0.58431373]
  [0.62745098 0.5372549  0.62745098]
  [0.63529412 0.55686275 0.63921569]
  ...
  [0.53333333 0.43137255 0.48235294]
  [0.50980392 0.40784314 0.4627451 ]
  [0.49019608 0.38823529 0.43921569]]

 [[0.61960784 0.54117647 0.60784314]
  [0.61960784 0.55686275 0.63137255]
  [0.63529412 0.56470588 0.64313725]
  ...
  [0.52156863 0.41960784 0.47058824]
  [0.50980392 0.40784314 0.45490196]
  [0.50196078 0.4        0.44313725]]

 [[0.62745098 0.55294118 0.61568627]
  [0.62352941 0.56470588 0.63921569]
  [0.63921569 0.56862745 0.64705882]
  ...
  [0.51764706 0.41960784 0.47058824]
  [0.50980392 0.40784314 0.45490196]
  [0.50980392 0.40784314 0.45098039]]

 ...

 [[0.67843137 0.58431373 0.63921569]
  [0.6627451  0.57254902 0.61960784]
  [0.65490196 0.57647059 0.63921569]
  ...
  [0.61568627 0.54117647 0.61176471]
  [0.61568627 0.54117647 0.61960784]
  [0.60784314 0.5372549  0.62352941]]

 [[0.68235294 0.58431373 0.63921569]
  [0.67843137 0.58823529 0.63529412]
  [0.6745098  0.59215686 0.65490196]
  ...
  [0.61568627 0.56078431 0.63529412]
  [0.61176471 0.56078431 0.63529412]
  [0.60784314 0.56078431 0.63529412]]

 [[0.68235294 0.59607843 0.64705882]
  [0.69019608 0.60392157 0.65490196]
  [0.68627451 0.59607843 0.66666667]
  ...
  [0.61176471 0.56470588 0.63921569]
  [0.61176471 0.55686275 0.63529412]
  [0.61568627 0.56078431 0.63921569]]]"
ISIC_0027982,"[[[0.30196078 0.16862745 0.24313725]
  [0.34901961 0.21176471 0.30196078]
  [0.4        0.25490196 0.34509804]
  ...
  [0.21960784 0.09411765 0.18039216]
  [0.16862745 0.0627451  0.12941176]
  [0.11764706 0.03921569 0.09803922]]

 [[0.33333333 0.19215686 0.26666667]
  [0.38039216 0.23529412 0.3254902 ]
  [0.43921569 0.2745098  0.37647059]
  ...
  [0.25882353 0.11372549 0.19215686]
  [0.19607843 0.08235294 0.15294118]
  [0.14509804 0.05098039 0.11372549]]

 [[0.35686275 0.21568627 0.30196078]
  [0.40392157 0.25490196 0.34901961]
  [0.47058824 0.30196078 0.41176471]
  ...
  [0.28627451 0.1372549  0.22352941]
  [0.22352941 0.10588235 0.19215686]
  [0.17254902 0.07058824 0.1372549 ]]

 ...

 [[0.4        0.2627451  0.36078431]
  [0.45098039 0.29803922 0.39607843]
  [0.50588235 0.3372549  0.43921569]
  ...
  [0.40392157 0.23529412 0.34117647]
  [0.35294118 0.19607843 0.29803922]
  [0.30196078 0.16078431 0.25882353]]

 [[0.37254902 0.23529412 0.33333333]
  [0.41960784 0.2745098  0.37254902]
  [0.4745098  0.30980392 0.41960784]
  ...
  [0.36078431 0.21176471 0.31372549]
  [0.31764706 0.17647059 0.2745098 ]
  [0.27058824 0.14117647 0.23921569]]

 [[0.34509804 0.21176471 0.30588235]
  [0.38823529 0.25490196 0.34901961]
  [0.43921569 0.29411765 0.39215686]
  ...
  [0.33333333 0.19607843 0.29411765]
  [0.28627451 0.15294118 0.25490196]
  [0.23529412 0.11372549 0.20784314]]]"
ISIC_0030318,"[[[0.49411765 0.43921569 0.49803922]
  [0.50196078 0.44705882 0.50588235]
  [0.50980392 0.45490196 0.51372549]
  ...
  [0.50196078 0.45882353 0.5254902 ]
  [0.49803922 0.45490196 0.52156863]
  [0.49411765 0.45098039 0.51764706]]

 [[0.49411765 0.43921569 0.49803922]
  [0.50196078 0.44705882 0.50588235]
  [0.50588235 0.45098039 0.50980392]
  ...
  [0.50588235 0.4627451  0.52941176]
  [0.50588235 0.4627451  0.52941176]
  [0.49803922 0.45490196 0.52156863]]

 [[0.49411765 0.43921569 0.49803922]
  [0.49803922 0.44313725 0.50196078]
  [0.50196078 0.44705882 0.50588235]
  ...
  [0.50196078 0.4627451  0.52941176]
  [0.50196078 0.45882353 0.5254902 ]
  [0.49411765 0.45098039 0.51764706]]

 ...

 [[0.47058824 0.41568627 0.47058824]
  [0.47058824 0.41568627 0.4745098 ]
  [0.4627451  0.40784314 0.4745098 ]
  ...
  [0.42745098 0.32941176 0.40392157]
  [0.41568627 0.33333333 0.4       ]
  [0.41568627 0.33333333 0.39607843]]

 [[0.47058824 0.41568627 0.4745098 ]
  [0.47058824 0.41568627 0.47843137]
  [0.4745098  0.42352941 0.48235294]
  ...
  [0.41960784 0.34117647 0.4       ]
  [0.41568627 0.3372549  0.39215686]
  [0.41176471 0.33333333 0.38431373]]

 [[0.46666667 0.41176471 0.47843137]
  [0.47058824 0.41568627 0.4745098 ]
  [0.47058824 0.41960784 0.4745098 ]
  ...
  [0.41176471 0.33333333 0.39215686]
  [0.40392157 0.32941176 0.38431373]
  [0.4        0.31764706 0.37647059]]]"
ISIC_0026737,"[[[0.69019608 0.56470588 0.60784314]
  [0.69803922 0.55686275 0.60392157]
  [0.70588235 0.56862745 0.61568627]
  ...
  [0.70196078 0.57254902 0.63529412]
  [0.69411765 0.56078431 0.62352941]
  [0.69411765 0.56078431 0.62352941]]

 [[0.69803922 0.56470588 0.61176471]
  [0.69803922 0.56078431 0.60784314]
  [0.70196078 0.56470588 0.61176471]
  ...
  [0.70196078 0.57254902 0.63137255]
  [0.69803922 0.56862745 0.63137255]
  [0.69803922 0.56862745 0.62745098]]

 [[0.71372549 0.56470588 0.61568627]
  [0.70588235 0.56078431 0.60784314]
  [0.69803922 0.55686275 0.60392157]
  ...
  [0.70196078 0.58039216 0.63529412]
  [0.70196078 0.57647059 0.63529412]
  [0.69411765 0.57254902 0.63137255]]

 ...

 [[0.70196078 0.55686275 0.64705882]
  [0.70196078 0.56862745 0.64705882]
  [0.71372549 0.56470588 0.65882353]
  ...
  [0.67843137 0.5254902  0.6       ]
  [0.6745098  0.51372549 0.59215686]
  [0.6745098  0.50980392 0.58823529]]

 [[0.69019608 0.5372549  0.63529412]
  [0.70196078 0.56078431 0.63921569]
  [0.70588235 0.56470588 0.65490196]
  ...
  [0.6745098  0.5254902  0.59607843]
  [0.6745098  0.50980392 0.58823529]
  [0.67058824 0.51764706 0.59215686]]

 [[0.69411765 0.5372549  0.63921569]
  [0.69803922 0.55686275 0.63921569]
  [0.70196078 0.56078431 0.64705882]
  ...
  [0.66666667 0.51764706 0.58823529]
  [0.6745098  0.51372549 0.59215686]
  [0.67058824 0.5254902  0.59607843]]]"
ISIC_0031459,"[[[0.60392157 0.4627451  0.4627451 ]
  [0.60392157 0.44705882 0.44313725]
  [0.6        0.44705882 0.44705882]
  ...
  [0.58823529 0.50588235 0.50196078]
  [0.58823529 0.51372549 0.51764706]
  [0.59215686 0.51764706 0.51764706]]

 [[0.6        0.47843137 0.49803922]
  [0.60784314 0.45098039 0.45098039]
  [0.60392157 0.44313725 0.44705882]
  ...
  [0.6        0.52156863 0.52156863]
  [0.59215686 0.51372549 0.51764706]
  [0.59215686 0.51764706 0.51764706]]

 [[0.63137255 0.54117647 0.52941176]
  [0.6        0.45490196 0.44313725]
  [0.60392157 0.44313725 0.45098039]
  ...
  [0.6        0.52156863 0.5254902 ]
  [0.58431373 0.50588235 0.50980392]
  [0.59215686 0.52156863 0.52156863]]

 ...

 [[0.63137255 0.51764706 0.52156863]
  [0.63921569 0.5254902  0.53333333]
  [0.65098039 0.53333333 0.54117647]
  ...
  [0.57254902 0.49411765 0.49803922]
  [0.58039216 0.50196078 0.50588235]
  [0.58039216 0.49803922 0.50196078]]

 [[0.63529412 0.52156863 0.53333333]
  [0.63529412 0.52156863 0.53333333]
  [0.64705882 0.5372549  0.54901961]
  ...
  [0.55686275 0.48235294 0.48235294]
  [0.56862745 0.49019608 0.49411765]
  [0.57254902 0.49803922 0.50196078]]

 [[0.62745098 0.50980392 0.5254902 ]
  [0.63137255 0.52156863 0.54117647]
  [0.63529412 0.5372549  0.54901961]
  ...
  [0.56078431 0.4745098  0.47058824]
  [0.56078431 0.48627451 0.48627451]
  [0.57647059 0.50588235 0.50588235]]]"
ISIC_0028749,"[[[0.46666667 0.37254902 0.41960784]
  [0.46666667 0.38039216 0.42745098]
  [0.47843137 0.39215686 0.44313725]
  ...
  [0.4627451  0.39607843 0.45882353]
  [0.44705882 0.37647059 0.45490196]
  [0.43529412 0.36078431 0.44313725]]

 [[0.4627451  0.36470588 0.41568627]
  [0.4627451  0.37647059 0.42352941]
  [0.46666667 0.38431373 0.43529412]
  ...
  [0.46666667 0.4        0.4627451 ]
  [0.45490196 0.38039216 0.45882353]
  [0.43921569 0.36470588 0.44705882]]

 [[0.45882353 0.36078431 0.41176471]
  [0.45882353 0.36862745 0.41568627]
  [0.45882353 0.38039216 0.43137255]
  ...
  [0.47843137 0.40784314 0.47058824]
  [0.4627451  0.39215686 0.47058824]
  [0.45098039 0.37254902 0.45882353]]

 ...

 [[0.2745098  0.15686275 0.22352941]
  [0.2745098  0.16470588 0.22352941]
  [0.27843137 0.16470588 0.22352941]
  ...
  [0.37647059 0.25490196 0.3372549 ]
  [0.38039216 0.2627451  0.35294118]
  [0.40784314 0.27058824 0.37647059]]

 [[0.2627451  0.14117647 0.20392157]
  [0.26666667 0.14901961 0.20784314]
  [0.26666667 0.14901961 0.20784314]
  ...
  [0.38431373 0.26666667 0.34901961]
  [0.40784314 0.27843137 0.36862745]
  [0.44705882 0.3254902  0.41176471]]

 [[0.25490196 0.12941176 0.18823529]
  [0.25098039 0.12941176 0.19215686]
  [0.25882353 0.1372549  0.20392157]
  ...
  [0.41568627 0.28235294 0.36862745]
  [0.45490196 0.32941176 0.41176471]
  [0.50588235 0.40784314 0.47843137]]]"
ISIC_0032445,"[[[0.42352941 0.28235294 0.29019608]
  [0.42352941 0.28235294 0.28627451]
  [0.42352941 0.28627451 0.26666667]
  ...
  [0.46666667 0.30980392 0.30588235]
  [0.47843137 0.32941176 0.32156863]
  [0.49019608 0.36078431 0.35686275]]

 [[0.43529412 0.29019608 0.28627451]
  [0.43529412 0.28627451 0.28627451]
  [0.43529412 0.28235294 0.26666667]
  ...
  [0.47058824 0.30980392 0.31372549]
  [0.47843137 0.3372549  0.32941176]
  [0.49019608 0.36078431 0.35686275]]

 [[0.44705882 0.29803922 0.29411765]
  [0.44313725 0.29019608 0.27843137]
  [0.43529412 0.27058824 0.25098039]
  ...
  [0.46666667 0.30980392 0.31764706]
  [0.4745098  0.33333333 0.33333333]
  [0.47843137 0.35294118 0.34901961]]

 ...

 [[0.47058824 0.31372549 0.29411765]
  [0.49411765 0.34509804 0.32941176]
  [0.48627451 0.34117647 0.30980392]
  ...
  [0.5372549  0.43137255 0.38431373]
  [0.5254902  0.41568627 0.36470588]
  [0.52941176 0.41960784 0.36470588]]

 [[0.4745098  0.30980392 0.29803922]
  [0.49019608 0.32941176 0.31764706]
  [0.49019608 0.3372549  0.33333333]
  ...
  [0.53333333 0.42352941 0.38039216]
  [0.53333333 0.42352941 0.38039216]
  [0.5254902  0.41960784 0.37254902]]

 [[0.4745098  0.30588235 0.30588235]
  [0.48235294 0.31764706 0.30588235]
  [0.49019608 0.3372549  0.33333333]
  ...
  [0.54117647 0.42745098 0.38431373]
  [0.53333333 0.42352941 0.38039216]
  [0.5254902  0.41568627 0.37254902]]]"
ISIC_0028593,"[[[0.73333333 0.59607843 0.68235294]
  [0.7254902  0.58823529 0.6745098 ]
  [0.72156863 0.58431373 0.67058824]
  ...
  [0.74509804 0.61568627 0.70196078]
  [0.74509804 0.61960784 0.70980392]
  [0.74117647 0.62352941 0.70980392]]

 [[0.73333333 0.59607843 0.68235294]
  [0.72156863 0.58431373 0.67058824]
  [0.7254902  0.58823529 0.6745098 ]
  ...
  [0.73333333 0.60784314 0.69411765]
  [0.74509804 0.61960784 0.70980392]
  [0.74901961 0.62745098 0.71372549]]

 [[0.73333333 0.59607843 0.68235294]
  [0.72941176 0.59215686 0.68235294]
  [0.7372549  0.6        0.69411765]
  ...
  [0.73333333 0.60392157 0.68627451]
  [0.74509804 0.61960784 0.70980392]
  [0.75294118 0.62745098 0.71764706]]

 ...

 [[0.65490196 0.4745098  0.54901961]
  [0.6627451  0.48235294 0.55294118]
  [0.67058824 0.48627451 0.56078431]
  ...
  [0.70588235 0.52941176 0.63921569]
  [0.70980392 0.54509804 0.63921569]
  [0.71372549 0.54901961 0.64705882]]

 [[0.65882353 0.48235294 0.56078431]
  [0.65882353 0.48627451 0.56078431]
  [0.65882353 0.48627451 0.56470588]
  ...
  [0.71372549 0.55294118 0.65490196]
  [0.70980392 0.55294118 0.65490196]
  [0.71372549 0.56078431 0.65882353]]

 [[0.6627451  0.49019608 0.56078431]
  [0.6627451  0.49019608 0.56078431]
  [0.6627451  0.49411765 0.56470588]
  ...
  [0.71372549 0.54901961 0.65490196]
  [0.71372549 0.56078431 0.6627451 ]
  [0.70980392 0.55294118 0.65098039]]]"
ISIC_0026961,"[[[0.50196078 0.38823529 0.42745098]
  [0.50980392 0.39215686 0.43529412]
  [0.52156863 0.40784314 0.44705882]
  ...
  [0.54509804 0.46666667 0.50980392]
  [0.5372549  0.45882353 0.50196078]
  [0.53333333 0.45490196 0.50196078]]

 [[0.51372549 0.40784314 0.45882353]
  [0.50588235 0.4        0.45098039]
  [0.51764706 0.40392157 0.45098039]
  ...
  [0.54509804 0.46666667 0.50980392]
  [0.54117647 0.4627451  0.50588235]
  [0.53333333 0.45490196 0.50196078]]

 [[0.52941176 0.43137255 0.48627451]
  [0.52156863 0.41960784 0.47058824]
  [0.5254902  0.41568627 0.4627451 ]
  ...
  [0.5372549  0.45882353 0.50196078]
  [0.5372549  0.45490196 0.49803922]
  [0.52941176 0.44705882 0.49411765]]

 ...

 [[0.57647059 0.46666667 0.49411765]
  [0.58823529 0.4745098  0.49803922]
  [0.57647059 0.47058824 0.49411765]
  ...
  [0.56470588 0.45098039 0.49019608]
  [0.56470588 0.46666667 0.50588235]
  [0.55294118 0.44705882 0.49411765]]

 [[0.58431373 0.48627451 0.51372549]
  [0.58431373 0.47058824 0.49411765]
  [0.57647059 0.4745098  0.49803922]
  ...
  [0.55686275 0.45098039 0.49019608]
  [0.54901961 0.45490196 0.49803922]
  [0.55686275 0.45098039 0.49019608]]

 [[0.58431373 0.48627451 0.50980392]
  [0.57647059 0.46666667 0.48627451]
  [0.57647059 0.4745098  0.50196078]
  ...
  [0.54901961 0.45490196 0.49803922]
  [0.5372549  0.43137255 0.48235294]
  [0.55294118 0.43529412 0.46666667]]]"
ISIC_0030849,"[[[0.63921569 0.47058824 0.54901961]
  [0.64705882 0.4745098  0.55294118]
  [0.64705882 0.47058824 0.54901961]
  ...
  [0.67058824 0.49019608 0.54901961]
  [0.65882353 0.49019608 0.5372549 ]
  [0.65098039 0.48235294 0.53333333]]

 [[0.64705882 0.47843137 0.55686275]
  [0.64705882 0.4745098  0.55294118]
  [0.64705882 0.47058824 0.54901961]
  ...
  [0.66666667 0.48627451 0.54509804]
  [0.65882353 0.48235294 0.53333333]
  [0.65098039 0.4745098  0.5254902 ]]

 [[0.65098039 0.48235294 0.56078431]
  [0.64705882 0.47843137 0.55686275]
  [0.65098039 0.47843137 0.55686275]
  ...
  [0.67058824 0.48235294 0.54509804]
  [0.65882353 0.48235294 0.54509804]
  [0.65882353 0.48627451 0.54117647]]

 ...

 [[0.67058824 0.51764706 0.56078431]
  [0.68235294 0.5254902  0.57254902]
  [0.67058824 0.51764706 0.55294118]
  ...
  [0.73333333 0.60392157 0.67058824]
  [0.7372549  0.61568627 0.6745098 ]
  [0.73333333 0.60392157 0.67058824]]

 [[0.65882353 0.50196078 0.53333333]
  [0.67058824 0.50980392 0.54117647]
  [0.66666667 0.50980392 0.52941176]
  ...
  [0.73333333 0.6        0.66666667]
  [0.7372549  0.60392157 0.67058824]
  [0.74117647 0.60392157 0.67058824]]

 [[0.64313725 0.49019608 0.49803922]
  [0.65098039 0.49803922 0.50196078]
  [0.6627451  0.50980392 0.53333333]
  ...
  [0.73333333 0.6        0.65882353]
  [0.73333333 0.60392157 0.66666667]
  [0.72941176 0.59607843 0.66666667]]]"
